valor,unidad,vigenciadesde,vigenciahasta
2652.96,COP,2002-08-23,2002-08-23
2643.37,COP,2002-08-24,2002-08-26
2653.29,COP,2002-08-27,2002-08-27
2672.25,COP,2002-08-28,2002-08-28
2688.64,COP,2002-08-29,2002-08-29
2712.46,COP,2002-08-30,2002-08-30
2703.55,COP,2002-08-31,2002-09-02
2679.51,COP,2002-09-03,2002-09-03
2677.39,COP,2002-09-04,2002-09-04
2694.51,COP,2002-09-05,2002-09-05
2714.77,COP,2002-09-06,2002-09-06
2712.14,COP,2002-09-07,2002-09-09
2703.63,COP,2002-09-10,2002-09-10
2707.58,COP,2002-09-11,2002-09-11
2718.85,COP,2002-09-12,2002-09-12
2730.91,COP,2002-09-13,2002-09-13
2741.29,COP,2002-09-14,2002-09-16
2758.95,COP,2002-09-17,2002-09-17
2783.44,COP,2002-09-18,2002-09-18
2785.81,COP,2002-09-19,2002-09-19
2789.01,COP,2002-09-20,2002-09-20
2815.05,COP,2002-09-21,2002-09-23
2793.36,COP,2002-09-24,2002-09-24
2810.46,COP,2002-09-25,2002-09-25
2802.32,COP,2002-09-26,2002-09-26
2825.32,COP,2002-09-27,2002-09-27
2828.08,COP,2002-09-28,2002-09-30
2850.65,COP,2002-10-01,2002-10-01
2885.48,COP,2002-10-02,2002-10-02
2888.23,COP,2002-10-03,2002-10-03
2881.78,COP,2002-10-04,2002-10-04
2876.4,COP,2002-10-05,2002-10-07
2869.73,COP,2002-10-08,2002-10-08
2850.98,COP,2002-10-09,2002-10-09
2854.04,COP,2002-10-10,2002-10-10
2870.63,COP,2002-10-11,2002-10-11
2861.16,COP,2002-10-12,2002-10-15
2852.99,COP,2002-10-16,2002-10-16
2857.13,COP,2002-10-17,2002-10-17
2853.9,COP,2002-10-18,2002-10-18
2836.34,COP,2002-10-19,2002-10-21
2791.46,COP,2002-10-22,2002-10-22
2758.76,COP,2002-10-23,2002-10-23
2744.32,COP,2002-10-24,2002-10-24
2747.07,COP,2002-10-25,2002-10-25
2755.69,COP,2002-10-26,2002-10-28
2770.73,COP,2002-10-29,2002-10-29
2781.72,COP,2002-10-30,2002-10-30
2773.73,COP,2002-10-31,2002-10-31
2778.6,COP,2002-11-01,2002-11-01
2778.47,COP,2002-11-02,2002-11-05
2774.58,COP,2002-11-06,2002-11-06
2761.99,COP,2002-11-07,2002-11-07
2743.0,COP,2002-11-08,2002-11-08
2743.92,COP,2002-11-09,2002-11-12
2727.05,COP,2002-11-13,2002-11-13
2717.89,COP,2002-11-14,2002-11-14
2724.04,COP,2002-11-15,2002-11-15
2703.75,COP,2002-11-16,2002-11-18
2679.96,COP,2002-11-19,2002-11-19
2683.04,COP,2002-11-20,2002-11-20
2671.7,COP,2002-11-21,2002-11-21
2666.41,COP,2002-11-22,2002-11-22
2687.25,COP,2002-11-23,2002-11-25
2716.95,COP,2002-11-26,2002-11-26
2735.04,COP,2002-11-27,2002-11-27
2754.67,COP,2002-11-28,2002-11-28
2758.28,COP,2002-11-29,2002-11-29
2784.21,COP,2002-11-30,2002-12-02
2812.94,COP,2002-12-03,2002-12-03
2826.1,COP,2002-12-04,2002-12-04
2806.63,COP,2002-12-05,2002-12-05
2788.72,COP,2002-12-06,2002-12-06
2782.4,COP,2002-12-07,2002-12-09
2815.0,COP,2002-12-10,2002-12-10
2816.42,COP,2002-12-11,2002-12-11
2801.01,COP,2002-12-12,2002-12-12
2793.16,COP,2002-12-13,2002-12-13
2808.16,COP,2002-12-14,2002-12-16
2807.61,COP,2002-12-17,2002-12-17
2805.55,COP,2002-12-18,2002-12-18
2818.81,COP,2002-12-19,2002-12-19
2818.54,COP,2002-12-20,2002-12-20
2814.71,COP,2002-12-21,2002-12-23
2826.04,COP,2002-12-24,2002-12-24
2823.95,COP,2002-12-25,2002-12-26
2843.57,COP,2002-12-27,2002-12-27
2854.29,COP,2002-12-28,2002-12-30
2864.79,COP,2002-12-31,2003-01-02
2844.82,COP,2003-01-03,2003-01-03
2841.56,COP,2003-01-04,2003-01-07
2881.83,COP,2003-01-08,2003-01-08
2902.92,COP,2003-01-09,2003-01-09
2915.01,COP,2003-01-10,2003-01-10
2905.77,COP,2003-01-11,2003-01-13
2906.49,COP,2003-01-14,2003-01-14
2903.05,COP,2003-01-15,2003-01-15
2905.41,COP,2003-01-16,2003-01-16
2928.19,COP,2003-01-17,2003-01-17
2923.58,COP,2003-01-18,2003-01-20
2926.06,COP,2003-01-21,2003-01-21
2933.81,COP,2003-01-22,2003-01-22
2947.05,COP,2003-01-23,2003-01-23
2926.88,COP,2003-01-24,2003-01-24
2924.73,COP,2003-01-25,2003-01-27
2948.3,COP,2003-01-28,2003-01-28
2965.6,COP,2003-01-29,2003-01-29
2950.71,COP,2003-01-30,2003-01-30
2926.46,COP,2003-01-31,2003-01-31
2940.26,COP,2003-02-01,2003-02-03
2957.4,COP,2003-02-04,2003-02-04
2966.78,COP,2003-02-05,2003-02-05
2961.29,COP,2003-02-06,2003-02-06
2963.28,COP,2003-02-07,2003-02-07
2954.03,COP,2003-02-08,2003-02-10
2968.88,COP,2003-02-11,2003-02-11
2963.21,COP,2003-02-12,2003-02-12
2960.77,COP,2003-02-13,2003-02-13
2959.75,COP,2003-02-14,2003-02-14
2954.76,COP,2003-02-15,2003-02-17
2934.58,COP,2003-02-18,2003-02-18
2929.64,COP,2003-02-19,2003-02-19
2937.44,COP,2003-02-20,2003-02-20
2938.23,COP,2003-02-21,2003-02-21
2939.92,COP,2003-02-22,2003-02-24
2949.05,COP,2003-02-25,2003-02-25
2951.81,COP,2003-02-26,2003-02-26
2949.85,COP,2003-02-27,2003-02-27
2956.31,COP,2003-02-28,2003-02-28
2957.87,COP,2003-03-01,2003-03-03
2959.97,COP,2003-03-04,2003-03-04
2962.06,COP,2003-03-05,2003-03-05
2960.77,COP,2003-03-06,2003-03-06
2960.11,COP,2003-03-07,2003-03-07
2959.75,COP,2003-03-08,2003-03-10
2961.93,COP,2003-03-11,2003-03-11
2962.76,COP,2003-03-12,2003-03-12
2961.99,COP,2003-03-13,2003-03-13
2959.39,COP,2003-03-14,2003-03-14
2958.86,COP,2003-03-15,2003-03-17
2956.47,COP,2003-03-18,2003-03-18
2955.84,COP,2003-03-19,2003-03-19
2955.64,COP,2003-03-20,2003-03-20
2954.62,COP,2003-03-21,2003-03-21
2956.06,COP,2003-03-22,2003-03-25
2959.26,COP,2003-03-26,2003-03-26
2959.84,COP,2003-03-27,2003-03-27
2958.73,COP,2003-03-28,2003-03-28
2958.25,COP,2003-03-29,2003-03-31
2958.15,COP,2003-04-01,2003-04-01
2958.56,COP,2003-04-02,2003-04-02
2956.5,COP,2003-04-03,2003-04-03
2951.14,COP,2003-04-04,2003-04-04
2946.79,COP,2003-04-05,2003-04-07
2942.41,COP,2003-04-08,2003-04-08
2938.32,COP,2003-04-09,2003-04-09
2920.4,COP,2003-04-10,2003-04-10
2911.74,COP,2003-04-11,2003-04-11
2923.07,COP,2003-04-12,2003-04-14
2931.69,COP,2003-04-15,2003-04-15
2919.58,COP,2003-04-16,2003-04-16
2918.01,COP,2003-04-17,2003-04-21
2920.04,COP,2003-04-22,2003-04-22
2916.03,COP,2003-04-23,2003-04-23
2911.0,COP,2003-04-24,2003-04-24
2908.25,COP,2003-04-25,2003-04-25
2912.83,COP,2003-04-26,2003-04-28
2900.0,COP,2003-04-29,2003-04-29
2887.82,COP,2003-04-30,2003-04-30
2868.43,COP,2003-05-01,2003-05-02
2865.94,COP,2003-05-03,2003-05-05
2858.37,COP,2003-05-06,2003-05-06
2856.98,COP,2003-05-07,2003-05-07
2866.06,COP,2003-05-08,2003-05-08
2848.41,COP,2003-05-09,2003-05-09
2840.04,COP,2003-05-10,2003-05-12
2833.86,COP,2003-05-13,2003-05-13
2813.6,COP,2003-05-14,2003-05-14
2821.08,COP,2003-05-15,2003-05-15
2827.99,COP,2003-05-16,2003-05-16
2816.46,COP,2003-05-17,2003-05-19
2874.77,COP,2003-05-20,2003-05-20
2909.83,COP,2003-05-21,2003-05-21
2912.46,COP,2003-05-22,2003-05-22
2905.91,COP,2003-05-23,2003-05-23
2868.37,COP,2003-05-24,2003-05-26
2868.37,COP,2003-05-27,2003-05-27
2850.03,COP,2003-05-28,2003-05-28
2874.91,COP,2003-05-29,2003-05-29
2855.88,COP,2003-05-30,2003-05-30
2853.33,COP,2003-05-31,2003-06-03
2846.16,COP,2003-06-04,2003-06-04
2849.71,COP,2003-06-05,2003-06-05
2839.21,COP,2003-06-06,2003-06-06
2828.2,COP,2003-06-07,2003-06-09
2818.5,COP,2003-06-10,2003-06-10
2809.63,COP,2003-06-11,2003-06-11
2821.27,COP,2003-06-12,2003-06-12
2832.2,COP,2003-06-13,2003-06-13
2821.61,COP,2003-06-14,2003-06-16
2818.62,COP,2003-06-17,2003-06-17
2828.96,COP,2003-06-18,2003-06-18
2829.42,COP,2003-06-19,2003-06-19
2827.4,COP,2003-06-20,2003-06-20
2826.36,COP,2003-06-21,2003-06-24
2815.26,COP,2003-06-25,2003-06-25
2806.96,COP,2003-06-26,2003-06-26
2812.28,COP,2003-06-27,2003-06-27
2817.32,COP,2003-06-28,2003-07-01
2817.63,COP,2003-07-02,2003-07-02
2812.4,COP,2003-07-03,2003-07-03
2815.14,COP,2003-07-04,2003-07-07
2820.85,COP,2003-07-08,2003-07-08
2838.88,COP,2003-07-09,2003-07-09
2846.89,COP,2003-07-10,2003-07-10
2855.41,COP,2003-07-11,2003-07-11
2856.96,COP,2003-07-12,2003-07-14
2871.88,COP,2003-07-15,2003-07-15
2879.37,COP,2003-07-16,2003-07-16
2888.57,COP,2003-07-17,2003-07-17
2883.9,COP,2003-07-18,2003-07-18
2880.69,COP,2003-07-19,2003-07-21
2878.33,COP,2003-07-22,2003-07-22
2878.56,COP,2003-07-23,2003-07-23
2882.7,COP,2003-07-24,2003-07-24
2887.31,COP,2003-07-25,2003-07-25
2888.32,COP,2003-07-26,2003-07-28
2883.15,COP,2003-07-29,2003-07-29
2873.17,COP,2003-07-30,2003-07-30
2880.4,COP,2003-07-31,2003-07-31
2879.6,COP,2003-08-01,2003-08-01
2886.87,COP,2003-08-02,2003-08-04
2894.58,COP,2003-08-05,2003-08-05
2901.09,COP,2003-08-06,2003-08-06
2887.05,COP,2003-08-07,2003-08-08
2875.18,COP,2003-08-09,2003-08-11
2873.51,COP,2003-08-12,2003-08-12
2868.5,COP,2003-08-13,2003-08-13
2870.67,COP,2003-08-14,2003-08-14
2864.81,COP,2003-08-15,2003-08-15
2861.34,COP,2003-08-16,2003-08-19
2869.29,COP,2003-08-20,2003-08-20
2861.63,COP,2003-08-21,2003-08-21
2853.56,COP,2003-08-22,2003-08-22
2841.25,COP,2003-08-23,2003-08-25
2843.66,COP,2003-08-26,2003-08-26
2848.86,COP,2003-08-27,2003-08-27
2850.89,COP,2003-08-28,2003-08-28
2846.26,COP,2003-08-29,2003-08-29
2832.94,COP,2003-08-30,2003-09-02
2841.02,COP,2003-09-03,2003-09-03
2826.46,COP,2003-09-04,2003-09-04
2816.74,COP,2003-09-05,2003-09-05
2820.46,COP,2003-09-06,2003-09-08
2822.85,COP,2003-09-09,2003-09-09
2820.2,COP,2003-09-10,2003-09-10
2825.28,COP,2003-09-11,2003-09-11
2829.82,COP,2003-09-12,2003-09-12
2824.88,COP,2003-09-13,2003-09-15
2824.53,COP,2003-09-16,2003-09-16
2823.79,COP,2003-09-17,2003-09-17
2823.28,COP,2003-09-18,2003-09-18
2833.64,COP,2003-09-19,2003-09-19
2844.64,COP,2003-09-20,2003-09-22
2859.37,COP,2003-09-23,2003-09-23
2866.42,COP,2003-09-24,2003-09-24
2872.3,COP,2003-09-25,2003-09-25
2871.39,COP,2003-09-26,2003-09-26
2879.32,COP,2003-09-27,2003-09-29
2889.39,COP,2003-09-30,2003-09-30
2888.21,COP,2003-10-01,2003-10-01
2907.41,COP,2003-10-02,2003-10-02
2905.12,COP,2003-10-03,2003-10-03
2881.88,COP,2003-10-04,2003-10-06
2872.7,COP,2003-10-07,2003-10-07
2868.91,COP,2003-10-08,2003-10-08
2887.59,COP,2003-10-09,2003-10-09
2878.39,COP,2003-10-10,2003-10-10
2868.85,COP,2003-10-11,2003-10-14
2865.32,COP,2003-10-15,2003-10-15
2873.7,COP,2003-10-16,2003-10-16
2867.75,COP,2003-10-17,2003-10-17
2865.04,COP,2003-10-18,2003-10-20
2864.34,COP,2003-10-21,2003-10-21
2864.25,COP,2003-10-22,2003-10-22
2870.01,COP,2003-10-23,2003-10-23
2872.55,COP,2003-10-24,2003-10-24
2857.88,COP,2003-10-25,2003-10-27
2882.77,COP,2003-10-28,2003-10-28
2879.34,COP,2003-10-29,2003-10-29
2870.11,COP,2003-10-30,2003-10-30
2884.17,COP,2003-10-31,2003-10-31
2878.05,COP,2003-11-01,2003-11-04
2869.46,COP,2003-11-05,2003-11-05
2856.34,COP,2003-11-06,2003-11-06
2854.17,COP,2003-11-07,2003-11-07
2843.82,COP,2003-11-08,2003-11-10
2840.41,COP,2003-11-11,2003-11-12
2845.69,COP,2003-11-13,2003-11-13
2850.24,COP,2003-11-14,2003-11-14
2842.53,COP,2003-11-15,2003-11-18
2831.97,COP,2003-11-19,2003-11-19
2826.6,COP,2003-11-20,2003-11-20
2831.1,COP,2003-11-21,2003-11-21
2836.45,COP,2003-11-22,2003-11-24
2838.02,COP,2003-11-25,2003-11-25
2839.2,COP,2003-11-26,2003-11-26
2838.7,COP,2003-11-27,2003-11-28
2836.05,COP,2003-11-29,2003-12-01
2829.08,COP,2003-12-02,2003-12-02
2817.14,COP,2003-12-03,2003-12-03
2815.19,COP,2003-12-04,2003-12-04
2815.33,COP,2003-12-05,2003-12-05
2808.42,COP,2003-12-06,2003-12-09
2822.78,COP,2003-12-10,2003-12-10
2815.45,COP,2003-12-11,2003-12-11
2808.31,COP,2003-12-12,2003-12-12
2812.81,COP,2003-12-13,2003-12-15
2807.25,COP,2003-12-16,2003-12-16
2793.06,COP,2003-12-17,2003-12-17
2795.21,COP,2003-12-18,2003-12-18
2801.67,COP,2003-12-19,2003-12-19
2806.89,COP,2003-12-20,2003-12-22
2809.09,COP,2003-12-23,2003-12-23
2806.33,COP,2003-12-24,2003-12-24
2796.89,COP,2003-12-25,2003-12-26
2795.21,COP,2003-12-27,2003-12-29
2780.82,COP,2003-12-30,2003-12-30
2778.21,COP,2003-12-31,2003-12-31
2778.21,COP,2004-01-01,2004-01-02
2777.96,COP,2004-01-03,2004-01-05
2778.92,COP,2004-01-06,2004-01-06
2765.76,COP,2004-01-07,2004-01-07
2758.83,COP,2004-01-08,2004-01-08
2750.89,COP,2004-01-09,2004-01-09
2754.33,COP,2004-01-10,2004-01-13
2762.31,COP,2004-01-14,2004-01-14
2747.06,COP,2004-01-15,2004-01-15
2723.83,COP,2004-01-16,2004-01-16
2728.7,COP,2004-01-17,2004-01-20
2730.75,COP,2004-01-21,2004-01-21
2740.76,COP,2004-01-22,2004-01-22
2742.88,COP,2004-01-23,2004-01-23
2747.72,COP,2004-01-24,2004-01-26
2766.89,COP,2004-01-27,2004-01-27
2736.28,COP,2004-01-28,2004-01-28
2721.56,COP,2004-01-29,2004-01-29
2740.55,COP,2004-01-30,2004-01-30
2742.47,COP,2004-01-31,2004-02-02
2738.15,COP,2004-02-03,2004-02-03
2747.28,COP,2004-02-04,2004-02-04
2750.67,COP,2004-02-05,2004-02-05
2748.9,COP,2004-02-06,2004-02-06
2757.14,COP,2004-02-07,2004-02-09
2741.17,COP,2004-02-10,2004-02-10
2735.5,COP,2004-02-11,2004-02-11
2736.94,COP,2004-02-12,2004-02-12
2736.42,COP,2004-02-13,2004-02-13
2724.36,COP,2004-02-14,2004-02-17
2715.2,COP,2004-02-18,2004-02-18
2697.66,COP,2004-02-19,2004-02-19
2693.84,COP,2004-02-20,2004-02-20
2700.19,COP,2004-02-21,2004-02-23
2665.83,COP,2004-02-24,2004-02-24
2651.94,COP,2004-02-25,2004-02-25
2664.3,COP,2004-02-26,2004-02-26
2686.54,COP,2004-02-27,2004-02-27
2682.34,COP,2004-02-28,2004-03-01
2662.81,COP,2004-03-02,2004-03-02
2660.42,COP,2004-03-03,2004-03-03
2670.97,COP,2004-03-04,2004-03-04
2676.41,COP,2004-03-05,2004-03-05
2673.29,COP,2004-03-06,2004-03-08
2675.65,COP,2004-03-09,2004-03-09
2679.22,COP,2004-03-10,2004-03-10
2685.17,COP,2004-03-11,2004-03-11
2683.08,COP,2004-03-12,2004-03-12
2669.48,COP,2004-03-13,2004-03-15
2661.45,COP,2004-03-16,2004-03-16
2648.97,COP,2004-03-17,2004-03-17
2650.21,COP,2004-03-18,2004-03-18
2669.07,COP,2004-03-19,2004-03-19
2669.39,COP,2004-03-20,2004-03-23
2664.5,COP,2004-03-24,2004-03-24
2667.05,COP,2004-03-25,2004-03-25
2679.33,COP,2004-03-26,2004-03-26
2673.68,COP,2004-03-27,2004-03-29
2676.93,COP,2004-03-30,2004-03-30
2678.16,COP,2004-03-31,2004-03-31
2682.09,COP,2004-04-01,2004-04-01
2671.01,COP,2004-04-02,2004-04-02
2666.55,COP,2004-04-03,2004-04-05
2667.06,COP,2004-04-06,2004-04-06
2663.05,COP,2004-04-07,2004-04-07
2659.05,COP,2004-04-08,2004-04-12
2648.8,COP,2004-04-13,2004-04-13
2642.55,COP,2004-04-14,2004-04-14
2631.72,COP,2004-04-15,2004-04-15
2619.59,COP,2004-04-16,2004-04-16
2620.19,COP,2004-04-17,2004-04-19
2612.3,COP,2004-04-20,2004-04-20
2620.94,COP,2004-04-21,2004-04-21
2628.19,COP,2004-04-22,2004-04-22
2618.21,COP,2004-04-23,2004-04-23
2622.74,COP,2004-04-24,2004-04-26
2613.94,COP,2004-04-27,2004-04-27
2620.97,COP,2004-04-28,2004-04-28
2635.96,COP,2004-04-29,2004-04-29
2646.99,COP,2004-04-30,2004-04-30
2655.18,COP,2004-05-01,2004-05-03
2670.92,COP,2004-05-04,2004-05-04
2664.79,COP,2004-05-05,2004-05-05
2658.43,COP,2004-05-06,2004-05-06
2690.68,COP,2004-05-07,2004-05-07
2708.02,COP,2004-05-08,2004-05-10
2731.79,COP,2004-05-11,2004-05-11
2729.54,COP,2004-05-12,2004-05-12
2729.01,COP,2004-05-13,2004-05-13
2741.66,COP,2004-05-14,2004-05-14
2719.89,COP,2004-05-15,2004-05-17
2713.3,COP,2004-05-18,2004-05-18
2725.45,COP,2004-05-19,2004-05-19
2737.55,COP,2004-05-20,2004-05-20
2759.79,COP,2004-05-21,2004-05-21
2766.83,COP,2004-05-22,2004-05-25
2760.06,COP,2004-05-26,2004-05-26
2754.83,COP,2004-05-27,2004-05-27
2745.91,COP,2004-05-28,2004-05-28
2724.92,COP,2004-05-29,2004-06-01
2736.39,COP,2004-06-02,2004-06-02
2727.68,COP,2004-06-03,2004-06-03
2722.69,COP,2004-06-04,2004-06-04
2715.37,COP,2004-06-05,2004-06-07
2707.33,COP,2004-06-08,2004-06-08
2705.97,COP,2004-06-09,2004-06-09
2719.34,COP,2004-06-10,2004-06-10
2732.4,COP,2004-06-11,2004-06-11
2734.94,COP,2004-06-12,2004-06-15
2735.05,COP,2004-06-16,2004-06-16
2725.87,COP,2004-06-17,2004-06-17
2713.07,COP,2004-06-18,2004-06-18
2710.99,COP,2004-06-19,2004-06-22
2709.3,COP,2004-06-23,2004-06-23
2715.53,COP,2004-06-24,2004-06-24
2702.6,COP,2004-06-25,2004-06-25
2697.08,COP,2004-06-26,2004-06-28
2695.02,COP,2004-06-29,2004-06-29
2699.58,COP,2004-06-30,2004-06-30
2694.09,COP,2004-07-01,2004-07-01
2682.25,COP,2004-07-02,2004-07-02
2674.1,COP,2004-07-03,2004-07-06
2672.95,COP,2004-07-07,2004-07-07
2675.05,COP,2004-07-08,2004-07-08
2677.42,COP,2004-07-09,2004-07-09
2668.83,COP,2004-07-10,2004-07-12
2670.01,COP,2004-07-13,2004-07-13
2674.41,COP,2004-07-14,2004-07-14
2662.19,COP,2004-07-15,2004-07-15
2642.78,COP,2004-07-16,2004-07-16
2628.3,COP,2004-07-17,2004-07-19
2632.64,COP,2004-07-20,2004-07-21
2633.14,COP,2004-07-22,2004-07-22
2619.84,COP,2004-07-23,2004-07-23
2628.46,COP,2004-07-24,2004-07-26
2636.32,COP,2004-07-27,2004-07-27
2639.72,COP,2004-07-28,2004-07-28
2634.44,COP,2004-07-29,2004-07-29
2619.55,COP,2004-07-30,2004-07-30
2612.44,COP,2004-07-31,2004-08-02
2613.58,COP,2004-08-03,2004-08-03
2605.85,COP,2004-08-04,2004-08-04
2609.39,COP,2004-08-05,2004-08-05
2609.61,COP,2004-08-06,2004-08-06
2602.91,COP,2004-08-07,2004-08-09
2597.71,COP,2004-08-10,2004-08-10
2598.98,COP,2004-08-11,2004-08-11
2606.93,COP,2004-08-12,2004-08-12
2614.97,COP,2004-08-13,2004-08-13
2609.92,COP,2004-08-14,2004-08-17
2608.88,COP,2004-08-18,2004-08-18
2609.88,COP,2004-08-19,2004-08-19
2607.62,COP,2004-08-20,2004-08-20
2606.57,COP,2004-08-21,2004-08-23
2595.75,COP,2004-08-24,2004-08-24
2589.25,COP,2004-08-25,2004-08-25
2575.51,COP,2004-08-26,2004-08-26
2568.68,COP,2004-08-27,2004-08-27
2574.49,COP,2004-08-28,2004-08-30
2551.43,COP,2004-08-31,2004-08-31
2536.51,COP,2004-09-01,2004-09-01
2538.59,COP,2004-09-02,2004-09-02
2552.78,COP,2004-09-03,2004-09-03
2564.89,COP,2004-09-04,2004-09-07
2552.74,COP,2004-09-08,2004-09-08
2536.0,COP,2004-09-09,2004-09-09
2523.08,COP,2004-09-10,2004-09-10
2535.29,COP,2004-09-11,2004-09-13
2525.12,COP,2004-09-14,2004-09-14
2521.77,COP,2004-09-15,2004-09-15
2536.4,COP,2004-09-16,2004-09-16
2522.57,COP,2004-09-17,2004-09-17
2518.3,COP,2004-09-18,2004-09-20
2548.2,COP,2004-09-21,2004-09-21
2561.2,COP,2004-09-22,2004-09-22
2560.66,COP,2004-09-23,2004-09-23
2567.83,COP,2004-09-24,2004-09-24
2602.2,COP,2004-09-25,2004-09-27
2600.64,COP,2004-09-28,2004-09-28
2596.28,COP,2004-09-29,2004-09-29
2595.17,COP,2004-09-30,2004-09-30
2608.3,COP,2004-10-01,2004-10-01
2630.81,COP,2004-10-02,2004-10-04
2629.65,COP,2004-10-05,2004-10-05
2608.36,COP,2004-10-06,2004-10-06
2603.34,COP,2004-10-07,2004-10-07
2601.7,COP,2004-10-08,2004-10-08
2583.74,COP,2004-10-09,2004-10-12
2558.04,COP,2004-10-13,2004-10-13
2553.07,COP,2004-10-14,2004-10-14
2549.1,COP,2004-10-15,2004-10-15
2562.56,COP,2004-10-16,2004-10-19
2556.18,COP,2004-10-20,2004-10-20
2561.33,COP,2004-10-21,2004-10-21
2555.26,COP,2004-10-22,2004-10-22
2553.02,COP,2004-10-23,2004-10-25
2568.11,COP,2004-10-26,2004-10-26
2582.39,COP,2004-10-27,2004-10-27
2579.59,COP,2004-10-28,2004-10-28
2585.8,COP,2004-10-29,2004-10-29
2575.19,COP,2004-10-30,2004-11-02
2568.08,COP,2004-11-03,2004-11-03
2561.28,COP,2004-11-04,2004-11-04
2550.37,COP,2004-11-05,2004-11-05
2547.79,COP,2004-11-06,2004-11-08
2544.65,COP,2004-11-09,2004-11-09
2542.2,COP,2004-11-10,2004-11-10
2540.47,COP,2004-11-11,2004-11-12
2541.98,COP,2004-11-13,2004-11-16
2535.89,COP,2004-11-17,2004-11-17
2523.41,COP,2004-11-18,2004-11-18
2515.32,COP,2004-11-19,2004-11-19
2517.86,COP,2004-11-20,2004-11-22
2521.81,COP,2004-11-23,2004-11-23
2509.79,COP,2004-11-24,2004-11-24
2501.88,COP,2004-11-25,2004-11-26
2484.36,COP,2004-11-27,2004-11-29
2479.1,COP,2004-11-30,2004-11-30
2479.18,COP,2004-12-01,2004-12-01
2472.12,COP,2004-12-02,2004-12-02
2481.93,COP,2004-12-03,2004-12-03
2475.23,COP,2004-12-04,2004-12-06
2466.71,COP,2004-12-07,2004-12-07
2455.12,COP,2004-12-08,2004-12-09
2464.19,COP,2004-12-10,2004-12-10
2440.72,COP,2004-12-11,2004-12-13
2416.29,COP,2004-12-14,2004-12-14
2385.1,COP,2004-12-15,2004-12-15
2376.37,COP,2004-12-16,2004-12-16
2365.75,COP,2004-12-17,2004-12-17
2361.46,COP,2004-12-18,2004-12-20
2329.79,COP,2004-12-21,2004-12-21
2316.12,COP,2004-12-22,2004-12-22
2381.03,COP,2004-12-23,2004-12-23
2404.4,COP,2004-12-24,2004-12-24
2375.99,COP,2004-12-25,2004-12-27
2385.32,COP,2004-12-28,2004-12-28
2415.37,COP,2004-12-29,2004-12-29
2412.1,COP,2004-12-30,2004-12-30
2389.75,COP,2004-12-31,2005-01-03
2338.84,COP,2005-01-04,2005-01-04
2315.45,COP,2005-01-05,2005-01-05
2344.45,COP,2005-01-06,2005-01-06
2386.67,COP,2005-01-07,2005-01-07
2358.54,COP,2005-01-08,2005-01-11
2380.96,COP,2005-01-12,2005-01-12
2358.64,COP,2005-01-13,2005-01-13
2340.42,COP,2005-01-14,2005-01-14
2351.23,COP,2005-01-15,2005-01-18
2371.77,COP,2005-01-19,2005-01-19
2363.69,COP,2005-01-20,2005-01-20
2381.54,COP,2005-01-21,2005-01-21
2373.86,COP,2005-01-22,2005-01-24
2370.77,COP,2005-01-25,2005-01-25
2370.08,COP,2005-01-26,2005-01-26
2370.95,COP,2005-01-27,2005-01-27
2372.63,COP,2005-01-28,2005-01-28
2367.76,COP,2005-01-29,2005-01-31
2363.75,COP,2005-02-01,2005-02-01
2358.16,COP,2005-02-02,2005-02-02
2364.13,COP,2005-02-03,2005-02-03
2365.08,COP,2005-02-04,2005-02-04
2361.92,COP,2005-02-05,2005-02-07
2365.79,COP,2005-02-08,2005-02-08
2364.16,COP,2005-02-09,2005-02-09
2358.61,COP,2005-02-10,2005-02-10
2344.94,COP,2005-02-11,2005-02-11
2346.04,COP,2005-02-12,2005-02-14
2338.27,COP,2005-02-15,2005-02-15
2330.62,COP,2005-02-16,2005-02-16
2331.7,COP,2005-02-17,2005-02-17
2327.45,COP,2005-02-18,2005-02-18
2318.12,COP,2005-02-19,2005-02-22
2311.83,COP,2005-02-23,2005-02-23
2308.58,COP,2005-02-24,2005-02-24
2308.7,COP,2005-02-25,2005-02-25
2323.77,COP,2005-02-26,2005-02-28
2327.98,COP,2005-03-01,2005-03-01
2329.67,COP,2005-03-02,2005-03-02
2333.65,COP,2005-03-03,2005-03-03
2333.7,COP,2005-03-04,2005-03-04
2338.93,COP,2005-03-05,2005-03-07
2324.89,COP,2005-03-08,2005-03-08
2325.69,COP,2005-03-09,2005-03-09
2334.11,COP,2005-03-10,2005-03-10
2340.34,COP,2005-03-11,2005-03-11
2332.72,COP,2005-03-12,2005-03-14
2346.71,COP,2005-03-15,2005-03-15
2362.36,COP,2005-03-16,2005-03-16
2386.47,COP,2005-03-17,2005-03-17
2374.46,COP,2005-03-18,2005-03-18
2371.43,COP,2005-03-19,2005-03-22
2361.78,COP,2005-03-23,2005-03-23
2382.3,COP,2005-03-24,2005-03-28
2397.25,COP,2005-03-29,2005-03-29
2393.32,COP,2005-03-30,2005-03-30
2376.48,COP,2005-03-31,2005-03-31
2363.23,COP,2005-04-01,2005-04-01
2365.98,COP,2005-04-02,2005-04-04
2374.47,COP,2005-04-05,2005-04-05
2369.67,COP,2005-04-06,2005-04-06
2362.28,COP,2005-04-07,2005-04-07
2353.16,COP,2005-04-08,2005-04-08
2349.8,COP,2005-04-09,2005-04-11
2331.95,COP,2005-04-12,2005-04-12
2335.4,COP,2005-04-13,2005-04-13
